CRASH_RECORD_ID,CRASH_DATE,CRASH_TYPE,CRASH_MONTH,CRASH_YEAR,CRASH_TIME
7b1763088507f77e0e552c009a6bf89a4d6330c75277067fe4c9c8081d86be3db49c1f283c6bcf64b690e03175db497c49aaa3456b5e3c858b3e013dabc1228e,2023-12-06 15:24:00,V,12,2023,15:24:00
2603ff5a88f0b9b54576934c5ed4e4a64e8278e005687b0edb576f26e0d17decfa6d65506e65b16db5ef12628f2a02cbfcfcbfc97782d28c8f7fdda5a34e9f75,2023-12-06 16:00:00,V,12,2023,16:00:00
a52ef70e33d468b855b5be44e8638a564434dcf99c0edf8a4267a015d05251b38269f43350bec80f8d93976979da8014a0740978c57f781da70b104eabeee5b8,2023-12-06 16:30:00,V,12,2023,16:30:00
609055f4b1a72a44d6ec40ba9036cefd7c1287a755eb6c5198f3421f7aa929683278e14f2bcb64bd0f251c3aa3d89fad563f5a056f214e58e77fb931be551d48,2023-12-10 12:12:00,V,12,2023,12:12:00
609055f4b1a72a44d6ec40ba9036cefd7c1287a755eb6c5198f3421f7aa929683278e14f2bcb64bd0f251c3aa3d89fad563f5a056f214e58e77fb931be551d48,2023-12-10 12:12:00,V,12,2023,12:12:00
ffcd23c52046f9ef2c366fbd8a41721ecb9c7982af7866ebfe4ec18fa8f56d7bdd9f48b0975ae89e5df5067eb79cff0784624088ec3d4477661220d13baa96d9,2023-12-10 14:42:00,V,12,2023,14:42:00
6227f9baa6ea8ececc8da756a2817bb5bba40cdbc5c90512e28cb3ec010f508ea56d7eac50ebba8a7ae05a82aeea3ccb3278a8fc4108d9afdf0edff823efdcce,2023-12-10 15:25:00,V,12,2023,15:25:00
1ba893d081396c435c428359578b96137be8efff2c6e4bc13cfe3e857afca3263e1add8d164567cd900ecf3c5d796c4ab748d77f914dad0d0919573444fab8e0,2023-12-10 12:55:00,V,12,2023,12:55:00
e7b21f99e7f940699c7de99590891cb54ffe630e2f904e66e47bf9310d8f3c3e33bb98ec577ca4d6cab9fec2512279c166b98bc96af497fb494931d8dc900540,2023-12-01 16:43:00,V,12,2023,16:43:00
e7b21f99e7f940699c7de99590891cb54ffe630e2f904e66e47bf9310d8f3c3e33bb98ec577ca4d6cab9fec2512279c166b98bc96af497fb494931d8dc900540,2023-12-01 16:43:00,V,12,2023,16:43:00
dd62717b42188af2b802a01d6893630e725440eade9469c5405785d24bf7275e8bbee728fa7edac1774bca5425fe555da06662b673c6afa7a36ffedcea26fdbc,2023-12-11 01:39:00,V,12,2023,01:39:00
b375668ce1dd333359d39d756fd8bf3b3e6d954f8fb5b978647cff82441ace36d1faf90c880a0504f10503108c46e68aff25b893779aa50fc5198d5f2a13dfc6,2023-12-10 17:40:00,V,12,2023,17:40:00
b375668ce1dd333359d39d756fd8bf3b3e6d954f8fb5b978647cff82441ace36d1faf90c880a0504f10503108c46e68aff25b893779aa50fc5198d5f2a13dfc6,2023-12-10 17:40:00,V,12,2023,17:40:00
750139b943992f80a3a958ca7c7d139b708ead6e4c771cba783953716348ef0d99ff95ae14cc1f875d1be0396f3c302c81285130e059199e627e4ea9e3826f4e,2023-12-11 09:27:00,V,12,2023,09:27:00
e62c5b05c8b00bc51f69f7c041394ef4c8216ce0c82985c3048db419a980d711dc69ff8a700f3321e2950763db48fb0b92a3df0e8e8b5e8bde2dcbe4206576be,2023-12-11 09:24:00,V,12,2023,09:24:00
aa01108286e0df60061744b1c7749de93ba49062b046e5dcc5ed907ca008b12fd490bf5cfeb9805dbcf15976cb41aff672edae2deffefe52f7049cd17f68f189,2023-12-08 17:45:00,V,12,2023,17:45:00
a84d5745d84c28adce75f1be514e5ebc318a13a1da3f52e99408042b20c633141496f61edf4c258c7d8cd8e05ecf66fe0c59445964ae86f7cd9dad637680043f,2023-12-11 08:32:00,V,12,2023,08:32:00
a84d5745d84c28adce75f1be514e5ebc318a13a1da3f52e99408042b20c633141496f61edf4c258c7d8cd8e05ecf66fe0c59445964ae86f7cd9dad637680043f,2023-12-11 08:32:00,V,12,2023,08:32:00
74ca8bc5b0dbaf20ea1e0f7074762269cda992f40119bb9c2bd58914ff1884d477106170f332d753448cf081c88a04adc783adfabc73d42c969c267bd819c10b,2023-12-11 09:15:00,V,12,2023,09:15:00
74ca8bc5b0dbaf20ea1e0f7074762269cda992f40119bb9c2bd58914ff1884d477106170f332d753448cf081c88a04adc783adfabc73d42c969c267bd819c10b,2023-12-11 09:15:00,V,12,2023,09:15:00
229d85759f0e19474883fa05245ea36a66335a45948c2fd4edc99c712cdb270249be186e108776ecb9a55ea60b4f03129c671572003e5493a9f52a0b33d117cf,2023-12-11 09:30:00,V,12,2023,09:30:00
7d63bd4bcbde74ed94fb56f603e93bc94569871ecefbbca2d959171883ff2ff7bed8bcc09fdd380f4d293a514db59b01f39b0a9652e09452312f351fbc32b224,2023-12-11 13:30:00,V,12,2023,13:30:00
25097d3697b78280689f215ba865a72768a717f0f717be1302ebbfeed2e5e581a26ae7653a206e130dac6bbea29e89415ad3d429432b1e7611e65fed19f355be,2023-12-11 15:00:00,V,12,2023,15:00:00
507700b25031a75d5b3b6511fe44b9e68c086ec708907449ded0bc44398532612b45ee0180673bb6fa2136c4fd209ecb8b2677b6328899ffb65779cb428088dc,2023-12-11 15:38:00,V,12,2023,15:38:00
5f398a878bcb767b46642235f2afa8e7b06f20f1dc2495ae355305799b7ac2e6918da60d4911f129c88325735735e1a751eff25d981f9a8cbe5b83a5a9967578,2023-12-11 17:45:00,V,12,2023,17:45:00
d4dca52c16aeb89750643dbf022eb01da25e6f9ba921bfdbb6837accaae808aaca20e0102282ece1ec0a69be7dac5635b47778eb1973d6282e5a852381d79277,2023-12-11 15:30:00,V,12,2023,15:30:00
b973de46192bc9bde1090a7a9b461cec61515470330dd731fcc465b10a07d0d00e2a50376f0cc1b83e3473777780eceb7705f7ee670f44f5f8ea236953d48576,2023-12-05 15:30:00,V,12,2023,15:30:00
1fa254fa2171642da4f50f7fab0a70d2d72a76cb0eb23bcbca532087c90c67a31cb7e7369d942df193d40ad64b013c99f9bce0630f887d5e184112c8b3c2befb,2023-12-12 02:09:00,V,12,2023,02:09:00
9872783c6ad8af927920ee2203502f8c8bb0251e6e789ed348fc584c30ddbf96e0589ae5b0dd1442f3aef86e471ed9bcb77ee53d4287f8eb3fecb7b26a7de42f,2023-12-12 05:50:00,V,12,2023,05:50:00
c956caaca7e7c2a8dda74b9d892bba0d4de3a5d526573d452dd40eda5456f7ed8eff20791c4ce0552535def6e8347cc5d9732491759549e30c579942ce06ff54,2023-12-12 04:56:00,V,12,2023,04:56:00
3b3862fc084da48dd6f457fcf4e96fc2e2c3ce5ec126672ba6547a2d00068abcd85bc6e6ca38dd7ffca7aa4490e177ba4cef72a7ba6f5038e7cadb79a21cb22d,2023-12-11 13:00:00,V,12,2023,13:00:00
914a1512cbef9ffa96f802af8f567f71dfdf06cc95054da0af938d4d1513592f759e8480c820f84dfd5125d41769925a56a5a17220a7729a76f6c9b29cccb1ba,2023-12-11 13:00:00,V,12,2023,13:00:00
2a1b2ccff7209a349b9c95e4ed03ea1feafdda878d736ead07c08625cdd8aec83956c03a0d378da6eb8906781c5959714f3d360f575c45cfda7f9eb33bd0f483,2023-12-12 16:45:00,V,12,2023,16:45:00
0529ab697d6ee9d9547fc1c4ce7d0d9dd54ff2f3384e32e73890340c0a20e76fd671a2130f8a30cde522373895d94f49b321733e9f9d67e57a206bfc8cd92c70,2023-12-12 17:20:00,V,12,2023,17:20:00
6bfd5407564732abba0fa176e58a368597a5d5028f059b3f6bf36158afaa878ec08dd029708a87a39cebc0798452fc8ddbaf8f86e7f9edb78f2b8bc8c8c92cd1,2023-12-11 18:25:00,V,12,2023,18:25:00
2966446dbfde789563ce1450bb4a00709edd01cbb4c03505700dfa7bcd539cad2f1d23800484c7876c222334d00565f39c9c5e0406f7b80ec9454ffd089738e5,2023-10-28 19:20:00,V,10,2023,19:20:00
8b3f0fe22f514328fa072b586cd0ff7df9f40bca528f1d8567cc74e622e19dc52a1f4bb28164db9bcbd6f16ae5ce4c2115d5622efec86cb4a5dac91dc8a4d26c,2023-12-12 17:00:00,V,12,2023,17:00:00
a221b35ea8456256548e4e1a7525c1f77121f9087391735a4cad3bc069b5082e0580f1361b94be4db398d8caae54c9b3522958916fb71ff51dfe2b463345422a,2023-12-08 08:10:00,V,12,2023,08:10:00
a221b35ea8456256548e4e1a7525c1f77121f9087391735a4cad3bc069b5082e0580f1361b94be4db398d8caae54c9b3522958916fb71ff51dfe2b463345422a,2023-12-08 08:10:00,V,12,2023,08:10:00
78a3e692cd2f74117809fcfbf8e9028b29390743d383e36f9d8abafccb9e47cd091920c4ce980447ab8cb12008e3d12a86b8225d083d7f92da54d193277b5032,2023-12-13 14:45:00,V,12,2023,14:45:00
472ac23efa580d0a3552ff687170d2f660535760cc702598d320228b1a77ee4af5a85a848436cbe74dafd938c9e2ff78f642f8537867c93af657acf2e7f59c8e,2023-12-14 14:32:00,V,12,2023,14:32:00
578b611400561ede92761331096497cf99d6303d20a0bb60fc8f48c5e0877e70f731ab36f952ac29464d9bc7b30cede8e7bcc93606a162f6a66aa6141fc8d76b,2023-12-14 09:45:00,V,12,2023,09:45:00
520e8b20cceb11194ee363c3ae5a29424ebb530dbbe744d855d83c67a4b10e8592ab4f6fb1599617476d28d03fa8bf52728b516ff8923590eb88e54e23822228,2023-12-11 01:00:00,V,12,2023,01:00:00
439f810d2cb61a1311a683998f5ff2dccbb52a7aea03f49670c8473b705fbb8353199f966482763d7900e0ff09c1256a97cfeafb221b87e2f9b9abf6fa281ef1,2023-12-05 15:45:00,V,12,2023,15:45:00
2d06be6cd07d16dc18387dae30526c79979f91c7b7cb4e9a292a75d4532c6ef5af3ab6e4d487d1690305aff4e71a18841e15cba7819c7446a7908e0f42df4851,2023-12-14 13:54:00,V,12,2023,13:54:00
2d06be6cd07d16dc18387dae30526c79979f91c7b7cb4e9a292a75d4532c6ef5af3ab6e4d487d1690305aff4e71a18841e15cba7819c7446a7908e0f42df4851,2023-12-14 13:54:00,V,12,2023,13:54:00
1a29b43b649fbacf13fc5f0746bbbe398746e47016da559188377cb92f1a7e5f10725679c71100eaa33023b5884d2ec47075e4e7fbe66ae191bc0360b08ee7e3,2023-12-14 13:40:00,V,12,2023,13:40:00
697bb2ddb08d0504596896d6f0703b55d778eef0b10af7cf0c13a2f849e4a1c9bd82ba1b383d9104560d9c175991695ad36c3d0afc27c3f819b1f4490cce191f,2023-12-14 14:30:00,V,12,2023,14:30:00
696ea9de5f4d5b1c0d207a7f1100343dcd7011fb93fe63c4778fcf54a2ba3b7145dbe17b61a0c71b746a0c59d7495e67068ad28e9e17d10fdcc426346ccc16c0,2023-12-14 13:30:00,V,12,2023,13:30:00
9754c3639f98321db4c67648f6a3fa88a57f5be116303507a3f54c989e968675159337fe807b27308139278f3fc1df8bd3983a244b647fe5b1a027caf2ac1b82,2023-12-15 07:09:00,V,12,2023,07:09:00
cced412463178bf99d2b0bee522c71567381167095df2996a932ff8261fba02fb8454b72a1f647dfcc7c674a51758aaad4a98022a86810dc361fd66dd9994cc1,2023-12-14 23:00:00,V,12,2023,23:00:00
8ab4231523f412b9750f663f5b2c1f67505847553412097fc94ac8417ff601b6768651e64466b493e12712fd3d0beb1805e21c0157af40627e69cf36af45b203,2023-12-15 06:45:00,V,12,2023,06:45:00
881d238b8855d36af01fc5dd658061ddecfd1003abb36cb06ba7d39963bf1334087b202c21062d794a04e237d803691b99b2310c7ed6009646557bff26277ff0,2023-12-15 07:40:00,V,12,2023,07:40:00
b62695226245751fed754ef5806592c2ec43c535f43fbd322c6715a8b5210f587eb86f471084600d35fff7986c7faf2397c22b745cec3883cf2cae7cf4f11cc6,2023-12-15 07:45:00,V,12,2023,07:45:00
0b33005eea956e6eccc22a7a439b94b862542d11de2b92bf62602eb18b7135fa9b08932da9e427b42ca89e072a87f69e720ed36e7a460fc7bfd21ff993b2437f,2023-12-15 07:20:00,V,12,2023,07:20:00
9754c3639f98321db4c67648f6a3fa88a57f5be116303507a3f54c989e968675159337fe807b27308139278f3fc1df8bd3983a244b647fe5b1a027caf2ac1b82,2023-12-15 07:09:00,V,12,2023,07:09:00
8d6945a859c797eef893432f0a4857f81acd17a07595378314bab46b84e3e4cb03a8e818d2ebe099bcd3d7b0c4474ff0116b26b63fc9783109d87db286867187,2023-12-15 07:40:00,V,12,2023,07:40:00
8d6945a859c797eef893432f0a4857f81acd17a07595378314bab46b84e3e4cb03a8e818d2ebe099bcd3d7b0c4474ff0116b26b63fc9783109d87db286867187,2023-12-15 07:40:00,V,12,2023,07:40:00
9908601f1b9831f841b48a74acb8b49de5c383cc2225dd688807bd7daf6ba4be061aefa9dff80e6c28827dd22aeca7b4bc49d93adb53e5d517fcc3773c962f8a,2023-12-15 08:20:00,V,12,2023,08:20:00
74b7437c1b912f6ca42f24f9145f6713804ff3e4b7e053bb8a617e84634071e45bd989fa7b19fb417966fc6f66c6179a35f695226cb8b745a830a8cd991751d3,2023-12-14 15:40:00,V,12,2023,15:40:00
74b7437c1b912f6ca42f24f9145f6713804ff3e4b7e053bb8a617e84634071e45bd989fa7b19fb417966fc6f66c6179a35f695226cb8b745a830a8cd991751d3,2023-12-14 15:40:00,V,12,2023,15:40:00
be59bda67dabfa4ea9735607cab05cb1d2d3ba054280a8e6f227643d71508a12bb14286f7f7df6402b5df6f8e23fa39913fcefa2f4684d48609aead0153cc8a4,2023-12-15 08:10:00,V,12,2023,08:10:00
be59bda67dabfa4ea9735607cab05cb1d2d3ba054280a8e6f227643d71508a12bb14286f7f7df6402b5df6f8e23fa39913fcefa2f4684d48609aead0153cc8a4,2023-12-15 08:10:00,V,12,2023,08:10:00
2084fa1718d5441bf96ab6ced711dc75ba4c79fc5e5e33b27b0aabf9416069488eacf60b415d0ae254217a83960b6922e54e6ea2f98aea7a8e2fa82cd2fe9f9a,2023-12-14 12:30:00,V,12,2023,12:30:00
362640cef338d5894f6d6ce640059109c70ed7bfad08543712d0f0378e407205fb7cab5214052282332cf8fd7102ac659b591ea91fe045089b814c631b8f8d6c,2023-12-15 08:15:00,V,12,2023,08:15:00
f10dbc4e498782b2021c9fc0f712921873f1dadc8067ba15e29ba254c7c1dee8ef975e821b8bf2e8267ed5c3747c626679bb2869c44833115c936444040bd9d8,2023-12-15 13:07:00,V,12,2023,13:07:00
08eb2a04ad688807074ff780d02dce9ea3dd2cad62e912778a68951211dcc2f33ccf4fd49132d69e49080888e6230f9d4437bcc26300cc3a3ab95d33d57b867e,2023-12-15 12:00:00,V,12,2023,12:00:00
94312112df1eaaa27ac8d50a159e22cf6f7c8d20a99e2182ffdb13d1557cebff84be973923fbccc51e7d0435a04a1fc4836ebd1d07db9cebcb9bcb3003e866c8,2023-12-15 12:50:00,V,12,2023,12:50:00
08e1e46ae875d31ab3ea59207a1f95121d79f28851c056ad0654c1c73cb9b0260c04ac7f82b8090e779a6448e38609a0fe6d854deb267d8305941dad138145fd,2023-12-14 15:00:00,V,12,2023,15:00:00
56af525a0d254344b99ef0c2bd5c656af5133fdf2bbc8265f8a5c31426ef2db6bfd7a83fc069e80426949d40b7b47068e283f3150bb34f0794b78f853b77176d,2023-12-15 19:00:00,V,12,2023,19:00:00
56af525a0d254344b99ef0c2bd5c656af5133fdf2bbc8265f8a5c31426ef2db6bfd7a83fc069e80426949d40b7b47068e283f3150bb34f0794b78f853b77176d,2023-12-15 19:00:00,V,12,2023,19:00:00
9eee54f6cc5e2de10dbe8309388b0798335e7bc55a9a6846c9de4a305d9c309ee6ddcb2a734f0e39a87f0eae397c587563a4e3a633db554b3c949baa796adf67,2023-12-08 18:00:00,V,12,2023,18:00:00
6ef0cea7f3e48935a08eb3070174e0aedee3d43bd8dc16b9b6057598812810b45df06dcf22b2218c619ada0675bda386a9177a40a23cc96842589862cd059c06,2023-12-15 19:00:00,V,12,2023,19:00:00
2dd4b6167e0d427341405b6cbecb13bb220fe80e91a85eceecc96d830ad396234d648121f5ce430c2ee255599cfa0607c6ffd7e387225e97c923ee2d905c6eb0,2023-12-15 17:43:00,V,12,2023,17:43:00
071b275fa421ffebc686593a3fb608e80e2cb0cb6dfa9371ec9846cbaaa35d61d4fe5d3ff598f4fd9c0f88173baa592e4cdcbd21ff9f96528df3b3e3f8bf40d5,2023-12-15 15:37:00,V,12,2023,15:37:00
342655a95207950cd0126827d2c7d47e02f2b4348aaf2e236740a4df760f6ad7cd1c752f3a8d7f9b45ea877a84b83e132ddb8a1d59907cd9b2186376bf030c49,2023-12-15 10:11:00,V,12,2023,10:11:00
adb3060d5b6ab4d81b37b116a4e88f0100db9ae18cb0f7492036fdc9c9d1de067ca22fcd0a0079e852dabf1345e8b6171708bff1b7c55434747edfceab508282,2023-12-16 07:30:00,V,12,2023,07:30:00
52d9181a1149b93c9f4469c0c3695c89f2fb6ba131dde1ff9cfe82ba332b2176a2a1c9a3e5d22fdcd6aa467ca0ad48282de2aa611026cf38df60d35ee6d37d53,2023-12-16 08:25:00,V,12,2023,08:25:00
79dac5cff22020d712f799df2a07329be108e840977ae0f65cb21ea0f7b62c4ce2262015d9c6b2aaaaf2a4aca592f6b4e3ebda7f6e70360272ce09bbcb785fb5,2023-12-12 11:50:00,V,12,2023,11:50:00
6b1d3b2fd73088671542e22e52f996705975b604e4ebab770b5ff8270e719232a73a709a00906914a2f02a76641f47ce2c8c7ca6fea4b66a4b95984a0611f17b,2023-12-18 15:48:00,V,12,2023,15:48:00
edc8b60daca54a9650ffd3fb1a2cf8d960fb7348899973d6beb5fe7eda1f4e70270acc8fc9eed293841655808d5af49f02c717fe21d6c8eefb18dcbcd34c0e18,2023-12-18 08:00:00,V,12,2023,08:00:00
6f9f2c9d92777b9300d5c0e0785c384b8764692d61284f58a51696c51a9609a781f5de706f231e3bed1ef14876ae83d850d5c0d3889e1fa700cc5758cb2ad7aa,2023-12-18 06:30:00,V,12,2023,06:30:00
d8dbb13d24b5b0e2a3510091327594af9a21a6656b3a79cd3ad503d5d1830f1313968bdcd8d9ba8f9f43b1da2d613abfc77238f2c25019349d16e16d2dddbe36,2023-12-18 16:55:00,V,12,2023,16:55:00
d8dbb13d24b5b0e2a3510091327594af9a21a6656b3a79cd3ad503d5d1830f1313968bdcd8d9ba8f9f43b1da2d613abfc77238f2c25019349d16e16d2dddbe36,2023-12-18 16:55:00,V,12,2023,16:55:00
98b304958348d34501bb8cb0694ca9cc15a30f94dfedeb8b0721c4cf09331f12d66f019c461ed1e799a8683b383ad90e0dfa77c262e64650529764748754ff5a,2023-12-18 16:25:00,V,12,2023,16:25:00
e15a4ef6502e1a61f66bb88a3063a58e333694b986a76dd727c1c332935203c0cd47595724393f42560f259ca90eda64ca2942e3c67e2d39872bfa5afa1f3dc4,2023-12-18 16:07:00,V,12,2023,16:07:00
3fe23d46f83cf85e9e9a4e44a8f53902bf7e001cfde3a16c0c509e5511241495b846129c6e5954a6a15377952933868745db662cd1201b74709a9703836d9ed5,2023-12-18 16:42:00,V,12,2023,16:42:00
3fe23d46f83cf85e9e9a4e44a8f53902bf7e001cfde3a16c0c509e5511241495b846129c6e5954a6a15377952933868745db662cd1201b74709a9703836d9ed5,2023-12-18 16:42:00,V,12,2023,16:42:00
f5943b05f46b8d4148a63b7506a59113eae0cf1075aabca4408e733f6f9de735fb237fe5c15f032ea3b70e89a3c445f750f576fba089f421c9e99f17bdacf0d9,2023-12-21 08:57:00,V,12,2023,08:57:00
f5943b05f46b8d4148a63b7506a59113eae0cf1075aabca4408e733f6f9de735fb237fe5c15f032ea3b70e89a3c445f750f576fba089f421c9e99f17bdacf0d9,2023-12-21 08:57:00,V,12,2023,08:57:00
77bdc1ebcdbc0c458398f60f657eb64aa95009c2f7ccebf1898ca4c9847e4ce3e1b60a3ce26294a2b2c4cc3ca566c531940030b71f820504b4014ace904774a3,2023-12-21 07:08:00,V,12,2023,07:08:00
6c20bf3bd45763046232de574bfc7f13fa6db1e06acf1329ff51eaa57cfc6b159234c8301fc6cc08a25d60ab047e2f4978dd096eab4e770ee51ef7145a0f7014,2023-12-21 07:48:00,V,12,2023,07:48:00
6f8475fdb7a1f1c8407f4ca5406c875311a20464aac38acb3b7c77d76f8577ad4119d8374375d94c0f7fdf09bf7604c75a6a1a16a72f6d0e377ba6fda725a83c,2023-12-21 08:25:00,V,12,2023,08:25:00
e84764e2d59b34caec24a9c71cac99ccda43d93831a63a0e1476dccef9fabaa993fb49aceb06cb8d8d8a51cb3cdc2f489c96d663d1d0012fb64d2f108f1a3a56,2023-12-21 09:50:00,V,12,2023,09:50:00
379714d41dc86ace3a08048ea4cae47ba8dc9f50a4d16104c094f01254a745e5ead71cca9024d6adf4ac14cd8910419b617d7e3841603e816ff326f4c178632b,2023-12-20 07:45:00,V,12,2023,07:45:00
e7cde3141aff62506aa22760789908028581a0e79e3720cf361ba976087bbe9e0a4f8c2984c67762f395b5883a95d8dc6a8d679b46449b7638ac9c7849d784a3,2023-12-21 10:02:00,V,12,2023,10:02:00
1da3a63a39c43cd18977a3464240a55e95e20fb87af9678eb4ef7085bc05e52c4934fbfe3a1f3c106f3a82ac7547f1c5b66551a2aa3c61f4d17b44761c57b87a,2023-12-16 15:00:00,V,12,2023,15:00:00
644e228ded21ba7a79ed4fe9738125b7fbdeb64a120c989ade26bb7861b1a20c1e46077e312add668eee241b559adcf2c23a916bb912e0ff0d3df109a08ba2bf,2023-12-20 18:40:00,V,12,2023,18:40:00
515c67568eff371a36fd579a0bf1a7bad914d804a155bfad9ef713d7c7aedbe208599c66b756e93bdf71d158c69853b50cc55c711fdd15e035728df02297f858,2023-12-20 14:00:00,V,12,2023,14:00:00
2e31858c0e411f0bdcb337fb7c415aa93763cf2f23e02fb278e2ed4cf855d36c5a83f270e6f2e0e234ec48b4a0e55a2c51e37b0d40677392c25079c51727a57f,2015-08-04 12:40:00,V,8,2015,12:40:00
e73b35bd7651b0c6693162bee0666db159b2890143700936741e9ad9cfc1b0d7f71c0f63dc0594ecdd6fd2183fa2dcd67dfa76a4799839a00a81bc45e3966bb1,2015-07-31 17:50:00,V,7,2015,17:50:00
f2b1adeb85a15112e4fb7db74bff440d6ca53ff7a21e10490081685db85460a53c0f3d52dc0e181e69348053ef3198dccbc24e01df9179e42331bc4345e6f28d,2015-09-02 11:45:00,V,9,2015,11:45:00
15a3e24fce3ce7cd2b02d44013d1a93ff2fbdca80632ecca87150673b21e819bd8649e309f867728fd25a9a9fcb6f0f2c00c42ab6733e4d6945262dbe6c90c0e,2015-10-31 21:30:00,V,10,2015,21:30:00
1d3c178880366c77deaf06b8c3198429112a1c8e8807ed95cea7b44e891a873df5b99852206a32d25fe2ede813c2149f25a43b7d2d3e1cc24b62fa437abd638f,2016-11-16 13:00:00,V,11,2016,13:00:00
57945047eb951f4152fde013708fa029caf5d33fc2a2c2ae6754a86c601c88afb88c5e16cbbbdb3e1d0b533c57ca81b420da284a20c1a05c86fa4c61ad779694,2020-11-25 17:46:00,V,11,2020,17:46:00
57945047eb951f4152fde013708fa029caf5d33fc2a2c2ae6754a86c601c88afb88c5e16cbbbdb3e1d0b533c57ca81b420da284a20c1a05c86fa4c61ad779694,2020-11-25 17:46:00,V,11,2020,17:46:00
7cf1e0da7413f35c258ad67a3f0d08b10c9cf94a59bb4efd36bd9d10411e4434402b4fa40e718bdefc0da17b0d93b9f77b191d084cb6d884fbb0bccad8896a51,2020-11-25 18:39:00,V,11,2020,18:39:00
7cf1e0da7413f35c258ad67a3f0d08b10c9cf94a59bb4efd36bd9d10411e4434402b4fa40e718bdefc0da17b0d93b9f77b191d084cb6d884fbb0bccad8896a51,2020-11-25 18:39:00,V,11,2020,18:39:00
7cf1e0da7413f35c258ad67a3f0d08b10c9cf94a59bb4efd36bd9d10411e4434402b4fa40e718bdefc0da17b0d93b9f77b191d084cb6d884fbb0bccad8896a51,2020-11-25 18:39:00,V,11,2020,18:39:00
8213e6a036ead6838facc190dd5070c12fc03cc29c3e0e7c1281027fed1b05ba2450f9de79c783671ae42e3467db612e08571826519d835a81eab021c6b68918,2020-11-25 18:20:00,V,11,2020,18:20:00
8213e6a036ead6838facc190dd5070c12fc03cc29c3e0e7c1281027fed1b05ba2450f9de79c783671ae42e3467db612e08571826519d835a81eab021c6b68918,2020-11-25 18:20:00,V,11,2020,18:20:00
822b824b0e5b750727188bbc0088f9309f3223216ff464b59385d779425c5ebf90afa5b830bf0c19df0426c860b24d294115f96ad58228c43e63f680b96f6e6c,2023-11-28 09:48:00,V,11,2023,09:48:00
325e75f170de154de58446d9533353d1221670e1c9d92427f5bf2148a1e9008727238f3f8c58164d19910bf965b3ce4f952a3e80b5f536cb6949295661f0afe4,2020-11-25 19:05:00,V,11,2020,19:05:00
cc000eab86ec95625bc41f5ec3f5993c46d3a950dcf24c89f9fc8364042d362cbde0fc34c789c2a14ce6d042f93b4e3be50bd5306fc0aa19b1e7b4649fe6a168,2020-11-25 14:45:00,V,11,2020,14:45:00
2fcefeab458932d8b1b12e103c18c50adc659943cccd4b17fc22124a16b1ba9df582f703cd07e7ba892d00b904c9a9849b7c0b6a39063c00e829a752fe22f206,2016-11-15 17:45:00,V,11,2016,17:45:00
cc000eab86ec95625bc41f5ec3f5993c46d3a950dcf24c89f9fc8364042d362cbde0fc34c789c2a14ce6d042f93b4e3be50bd5306fc0aa19b1e7b4649fe6a168,2020-11-25 14:45:00,V,11,2020,14:45:00
69fd7d0740ff6191ed8e30b68b4af0f743bd8b51a081cfa11c256d53fc900a92c61bf49ac8f268a8095ab488d502225dbc031f563a1c92467706f54c1a3c5530,2020-11-25 18:35:00,V,11,2020,18:35:00
69fd7d0740ff6191ed8e30b68b4af0f743bd8b51a081cfa11c256d53fc900a92c61bf49ac8f268a8095ab488d502225dbc031f563a1c92467706f54c1a3c5530,2020-11-25 18:35:00,V,11,2020,18:35:00
93933593cef8b38c44b2f82d009044f9b941b1d3df1658e5eaa7e2df861b441b2c6ac39deec95248c5a0d2a69e9de3b240f2707e8fc676756fe162df0b00c5f3,2020-11-25 18:25:00,V,11,2020,18:25:00
93933593cef8b38c44b2f82d009044f9b941b1d3df1658e5eaa7e2df861b441b2c6ac39deec95248c5a0d2a69e9de3b240f2707e8fc676756fe162df0b00c5f3,2020-11-25 18:25:00,V,11,2020,18:25:00
8486ad465a613eaed1e8f5b017152b2a069a5c84990a5cab8e053151c8cee2bafd832c67dfb46cf364c2c17a73ebcefc27055213ed7a1455726a2597fd9223f9,2020-11-25 18:30:00,V,11,2020,18:30:00
8486ad465a613eaed1e8f5b017152b2a069a5c84990a5cab8e053151c8cee2bafd832c67dfb46cf364c2c17a73ebcefc27055213ed7a1455726a2597fd9223f9,2020-11-25 18:30:00,V,11,2020,18:30:00
ae9bd28fe39c578a05a7ae0fdcc9ffac0d4e7edaa3d30f759271d604293934ec9530727dfe4e0ef9ee552ecc82ddbe84c2337e8dc8f653cdff94aff830037eaa,2020-11-25 18:41:00,V,11,2020,18:41:00
ae9bd28fe39c578a05a7ae0fdcc9ffac0d4e7edaa3d30f759271d604293934ec9530727dfe4e0ef9ee552ecc82ddbe84c2337e8dc8f653cdff94aff830037eaa,2020-11-25 18:41:00,V,11,2020,18:41:00
ea985a97b975312c7af60df5177f596b521c3acbf61e3d37526d04bf7006fe6962e25d9033500bd65270f1684e337c4a0cc11eed501f3f295faf48f704bc3946,2020-11-25 19:18:00,V,11,2020,19:18:00
2fcefeab458932d8b1b12e103c18c50adc659943cccd4b17fc22124a16b1ba9df582f703cd07e7ba892d00b904c9a9849b7c0b6a39063c00e829a752fe22f206,2016-11-15 17:45:00,V,11,2016,17:45:00
