CRASH_RECORD_ID,CRASH_DATE,WEATHER_CONDITION,LIGHTING_CONDITION,ROADWAY_SURFACE_COND,REPORT_TYPE,DATE_POLICE_NOTIFIED,LATITUDE,LONGITUDE,LOCATION,Crash_Type
8ac04da2ea9e037a888bb6fe191438210ec0d2605fea3ce697a595893ad1c028bc707a12e9593fda448a734ce688d2a96c0eb6cbd0ee429c37d19e04b9b35893,05/22/2016 05:35:00 PM,CLEAR,DAYLIGHT,DRY,ON SCENE,05/22/2016 05:38:00 PM,41.78073726,-87.57647025,POINT (-87.576470250028 41.780737259974),C
8b2052a0a23181964a2ada7d29cc61d29430ec0520f3df0311a6d3f485974293fbb8b72e9326bb6a3ceef89c727eb0d29e0258a30dcfc43c25d9e0973035c5ea,02/10/2023 03:34:00 PM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),02/10/2023 03:45:00 PM,41.868635838,-87.744730162,POINT (-87.744730161967 41.868635837952),C
89ac3bac44b9dd36f3731aeb3d83d1a22de10ee54698c49943d4a484fd9fc7badc96df77bdf865805376d51f3920a92538c5e327cc1720495c44cab9d00cda63,01/19/2023 01:52:00 PM,OTHER,DAYLIGHT,WET,NOT ON SCENE (DESK REPORT),01/19/2023 06:00:00 PM,41.883709006,-87.632568017,POINT (-87.632568016971 41.883709005986),C
8914d4a75b95747bda81280b274349ab6e705f2e2e8ee0affb04f465b3e5fa8b7f97c81676a92231b1905d414e72b5e4971a2fd2654dac1aa3019a4560a44f1d,10/31/2019 05:58:00 PM,SNOW,"DARKNESS, LIGHTED ROAD",WET,ON SCENE,10/31/2019 06:15:00 PM,41.764101992,-87.714617447,POINT (-87.714617447039 41.764101991951),C
8a88cbaf85aa0052e4a08e05e1091ed7d87dae418912a6df3e63e3ca5f08613badf30055aa55893487dd2e691192b84b4119a134bab30ae9f6cb3a1e05179586,02/06/2018 09:26:00 PM,SNOW,"DARKNESS, LIGHTED ROAD",SNOW OR SLUSH,NOT ON SCENE (DESK REPORT),02/08/2018 08:05:00 AM,41.735617968,-87.682663369,POINT (-87.682663369002 41.735617967973),C
89cde089e717568356fb6616bde0eb04383d28563607bf912bd3175998b23adee0b520adc2adf0d92047ea3afba2dd288f46271d403a0adc34eb2b29c4597b37,04/18/2020 04:50:00 PM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),04/18/2020 05:25:00 PM,41.997655095,-87.699498438,POINT (-87.699498437993 41.997655095),C
8abc658291870fd3c688bcbaa7a620225c901e244a0543d8df5fa2502d154dc20456a136592701491ddddd53381e9d7d20d3b657ce599b7b949dcaac8bc67318,04/21/2023 03:39:00 PM,CLEAR,DAYLIGHT,DRY,ON SCENE,04/21/2023 03:57:00 PM,41.961939497,-87.654897398,POINT (-87.654897398035 41.961939496975),C
8ac565385e62de5355a055757593b7c43797d870b62f61c149259a856043f13ac8480f3630cc924e6a5f6d0e7f050866a8bb9e71fea3ed301529ee28aa9a0965,07/21/2019 03:45:00 PM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),07/21/2019 04:24:00 PM,41.783962626,-87.683916666,POINT (-87.68391666596 41.783962625964),C
893a3da113e16692c55d42c99481a51cf935a0996156d41127f0b7b034f9cea63c6dc8202a0a4b0dc6eb2d70f1a89b928bd754e5251c11eb6fa048d859ba2adf,10/04/2017 01:30:00 PM,CLOUDY/OVERCAST,DAYLIGHT,DRY,ON SCENE,10/04/2017 01:30:00 PM,41.793387047,-87.801425844,POINT (-87.801425844009 41.79338704697),C
8a2fb3c6164bc3005926698ce08ecde0dc8a568db5c52620bcc6801e712cb90df4cbd9233f15cd325c476e87df2350c290f7d3aaa309e1f663344d36fdb78e82,05/23/2018 03:50:00 PM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),05/23/2018 04:51:00 PM,41.857621901,-87.70527585,POINT (-87.705275850039 41.857621900976),C
8b8ce7620b933a8fea7fb404386582d6c4d8021b9e24d2c7fc42c95015b2fa23d52d8073a510ec925b349d42ffa19ccc5de2a52503b7ef2fada00286a190925a,02/18/2018 03:00:00 AM,UNKNOWN,DARKNESS,UNKNOWN,NOT ON SCENE (DESK REPORT),02/20/2018 05:45:00 PM,41.809095486,-87.628723167,POINT (-87.628723167002 41.809095485967),C
8b32d8e07a12d8d08c18ba0b6c4148bfca7a5d4029b94e5cdadb77de2d8701af3c47fa924f1b20bb893062b103ef664c2ec1403a30a64b5a1e5630c8e06f22b4,04/25/2017 12:40:00 PM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),04/25/2017 01:57:00 PM,41.744151639,-87.585945067,POINT (-87.585945066953 41.744151639042),C
8aa6741d91ba60214f36525781ece147e8bd89c9c4a66660e8c648e850b1ff6266df1540c7151218a6ebeda830362f2e65e5f764173056564df4998c6bc6891f,08/18/2022 04:45:00 PM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),08/18/2022 06:00:00 PM,41.735751901,-87.659561832,POINT (-87.65956183196 41.735751900992),C
8a864d6c258b65df0b54aeb32913651d8431931a06c5d8f14f7029359466faa10d9ec379d27df30503ce5532b2c76a1f177d13dc0babc9f877802b7c90c6b84b,11/02/2017 11:50:00 PM,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,ON SCENE,11/02/2017 11:53:00 PM,42.007635047,-87.784822713,POINT (-87.784822713012 42.00763504696),C
8c4561c378b2a10a345233b335fe82328a8c3f3bfc0695a4b01c39401f50a784853858d4a7e3924a1161fc0b3b9776f7b9ce4fab8f4b94400aa9337b53a41675,06/07/2021 02:00:00 PM,CLEAR,DAYLIGHT,DRY,ON SCENE,06/11/2021 03:00:00 PM,41.958986951,-87.933993929,POINT (-87.933993928974 41.958986950953),C
8ddbbaeb2b03dfeed1f11d733fb83b96f35eac8647e6043427c3af14df7176cf864749ebd0f7616232842cf6fd72bf971b880379dacb17349896a0d9516e6277,01/17/2019 07:35:00 AM,CLEAR,DAYLIGHT,DRY,ON SCENE,01/17/2019 07:38:00 AM,41.941467932,-87.727508574,POINT (-87.72750857402 41.941467932006),C
8d1b5e4afd23f039a90361a0718a111abe7331228402f5dca299f2e7a75d2a764646a24b3674ac6cbc0ea3c7dfb3791ec076856aa8b471ab42896b4e51f15156,08/14/2019 07:15:00 PM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),08/14/2019 07:45:00 PM,41.858908833,-87.729904272,POINT (-87.729904271964 41.85890883299),C
8be627c1bbc92347ab2f23fb6bfcda1dff179fe92260754f9397a88f2a8e2edc218a68b2d9a80b1dd72e62559cf10c9f1467105e158b4d3e117428bf39abaf52,06/24/2019 04:40:00 AM,CLEAR,DAWN,DRY,ON SCENE,06/24/2019 04:42:00 AM,41.884600962,-87.627828521,POINT (-87.627828520965 41.884600961961),C
8d239af531befa4f6156abdcc4d2e7a877ef4c0c5d8dc4ad76c76c50a8770d7fe24118233c78e9887a1ed01db5a95ececa41654c7a49272e517137d7cfb0a52f,06/14/2017 08:15:00 AM,RAIN,DAYLIGHT,WET,NOT ON SCENE (DESK REPORT),06/14/2017 07:30:00 PM,41.921947024,-87.677625823,POINT (-87.67762582296 41.921947024008),C
8c51054a86fc71b3294b26e2101121c19793f19aef0387d5b004acaaacf34e1078ae4e40899799d575d9310c885bc2c2c0d041f114ee44379008d9b8b9bacb86,06/23/2023 12:30:00 PM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),06/29/2023 08:30:00 PM,41.821584634,-87.601914183,POINT (-87.601914182999 41.82158463397),C
8c41ae25e0f89f0752bfea8ec86f1c2badd86e58696f9ea06560ab1cb11197dadd7ae476ffc4541b0698a28c0042382c2d6b8a9bad9f1f61383d4e9beaa336dc,04/06/2019 12:13:00 AM,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,NOT ON SCENE (DESK REPORT),04/06/2019 12:35:00 AM,41.976417577,-87.660890391,POINT (-87.660890390997 41.976417577009),C
8d82c290ff5e72770997b104b900d9856374602c7d3f6cdbd1684e016b71a7428b91e8aa6f7c39dd8ec18183a06ee6bdf3c9c4f78c3ab3e5b4b4632f2fbb9ee7,07/04/2018 09:30:00 PM,RAIN,DARKNESS,WET,NOT ON SCENE (DESK REPORT),07/06/2018 05:50:00 PM,41.702628928,-87.536433238,POINT (-87.536433237958 41.702628928048),C
8bfe4770c4b83361eac939f1a73ea4346753693b01ea3ee710f9cb2b9b16df106b66963bfae896058e1f86e3f5e8e7864e0be424caae1958ae7d34f25d6be3c7,02/18/2021 12:55:00 PM,SNOW,DAYLIGHT,SNOW OR SLUSH,NOT ON SCENE (DESK REPORT),02/18/2021 04:30:00 PM,41.773232394,-87.58531478,POINT (-87.585314780035 41.77323239404),C
8e77c270a29661f6562665fc71ab5361a9bb8c28cab42c3e37e354ebfcc7dee28ff32ed3cf180d4a31638ca3a9ebbe04bab93a09451aaccd6b73859a09645359,07/10/2019 07:40:00 PM,CLEAR,DAYLIGHT,DRY,ON SCENE,07/10/2019 07:40:00 PM,41.89054065,-87.627879862,POINT (-87.627879861961 41.890540649971),C
8c6325e1e9eb7062a075700d0f19cd04e68a15ac582fcda4e68b7b306a4aef00f1bbc6bcee7dad60723ada27d730f145ab1cca65df88abb59de01cdc71596fc8,12/24/2021 01:00:00 PM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),12/24/2021 02:00:00 PM,41.744151639,-87.585945067,POINT (-87.585945066953 41.744151639042),C
8d747f7182be1b78e9f15e2e2144ad1d77280f6b649d1dc037c406abc62914c2c8ce1238a729d7f64bcaa7a35e35fc63656d6869fc9ca2eea067562b6bb37e15,09/11/2020 07:30:00 AM,CLEAR,DAYLIGHT,DRY,ON SCENE,09/11/2020 07:41:00 AM,41.947445791,-87.647170375,POINT (-87.64717037502 41.947445790953),C
8df8730aeceb20b55768ad3b470c2d73d014689f81e5a08cc8eaf92de53bd25f5b4f9e591f487bc0f58a2a6d77f0e7d1305e24a0a22d021f48c9c6bf85ce8666,07/23/2023 02:40:00 AM,RAIN,"DARKNESS, LIGHTED ROAD",WET,ON SCENE,07/23/2023 02:46:00 AM,41.793024391,-87.730848728,POINT (-87.730848727993 41.793024391006),C
8c9b3bb32aa277da5d5b49a7f29e089f4190105a21c896707b950de31de31cd46ce7509c7dfde3fc90305c47d4f426ae45b96606bd749e28792ab3abc2fcdd8c,04/15/2023 11:45:00 AM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),04/15/2023 01:15:00 PM,41.945552923,-87.786368212,POINT (-87.786368212009 41.945552922959),C
8cc4f4a1e60cff9fb29e91a4cacd90a7859b7858005587f02d59c6abdc97b41e286228cd3ae8049b604dc26de84bd8557dda0958d90316fe06d5277bb58d6378,08/27/2015 05:00:00 PM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),08/27/2015 06:00:00 PM,41.890637686,-87.636759093,POINT (-87.636759092964 41.890637685983),C
8d17934e9019bb3b807795ad8b81b7502bf0433c5946e7f8c2ff512ce6b0a2eea46e79d007d909705b72990dffc70a5e8a8aeef82374b5721b8be71e8c35b68e,03/22/2019 11:00:00 AM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),03/22/2019 07:20:00 PM,41.74350578,-87.62819656,POINT (-87.628196560035 41.743505780006),C
8d29e1de5b8a8668b41768cd24c046179c9779fe0a663104cc83b23be3b8944f204a064e0f987f81a82388a8c688f51bf5de4cab61e5e9ed4f1456bf89e33bac,07/12/2022 06:00:00 AM,CLEAR,DAWN,DRY,NOT ON SCENE (DESK REPORT),07/12/2022 08:00:00 AM,41.83062731,-87.647149469,POINT (-87.647149469 41.830627309988),C
8e6e675c002e5d00b0618c7c7cc70f543841c6d84a9ad35d122f86ccdc77d3c684c00815a3fec3136687f64549a2611dbf22057223fbe4f43c7bcecbb8993938,07/27/2021 08:35:00 AM,CLEAR,DAYLIGHT,DRY,ON SCENE,07/27/2021 09:50:00 AM,41.746062636,-87.702143236,POINT (-87.702143235997 41.746062636044),C
8d455cc52dd627c752dcd910786900b577ddf0452e33321e305d3945aa8eb45d144c7cf425dbc2a38ecc264258b0efd6a18bc118c57bbd2b7847a3c1c265e7a5,09/22/2021 04:00:00 PM,CLEAR,DAYLIGHT,DRY,ON SCENE,09/22/2021 04:43:00 PM,41.941090003,-87.721974078,POINT (-87.72197407796 41.941090002978),C
8d191be4453356f6ef8a9020e598d5eec0841a9b75c8a00387d851efe917c91fbe4cc3df73ff23217487d8cce89af05731afcb539416e8c4838e7f115d1620d8,07/30/2018 02:30:00 PM,CLEAR,DAYLIGHT,DRY,ON SCENE,07/30/2018 02:53:00 PM,41.885781667,-87.733320133,POINT (-87.733320132975 41.885781667027),C
8e4c6be63a531715d69db002bb556a279572a89878deb91cc47f02a03aedd7448704b9c8ad10873f9246bdedc500cd1687ccb8ef113a24b47cc371459c3e8af5,09/28/2022 11:30:00 AM,CLEAR,DAYLIGHT,DRY,ON SCENE,09/28/2022 12:56:00 PM,41.929209817,-87.648746265,POINT (-87.648746264964 41.929209817007),C
8dcb90f02d1af982e5f6bb3d32be5b734abd9cbd7c1234764ef624f8d2343653f825d6a5c5ddb5260e182cd54689f888e51d7d0b469446a01d2cc2639ca66c6b,11/02/2018 10:00:00 PM,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,ON SCENE,11/02/2018 10:40:00 PM,41.772728349,-87.660532607,POINT (-87.660532606958 41.772728349029),C
8db0718e978e0329bd79e6f08cc3f3847c590d15a2fe9cd9518f9cae93fad91f3514d7d05f257a73a6aed1388417c925d26103d10d88c1a3ac5bf2670e0d42d4,10/30/2017 09:15:00 AM,CLEAR,DAYLIGHT,DRY,ON SCENE,10/30/2017 09:20:00 AM,41.94814394,-87.727303581,POINT (-87.727303580982 41.948143939995),C
8de51856416c67916849d26dceec45d79d61dfecfc3171703c5b77cc54c1354fbfb2505122ac0e0f7b00374102f4283c03321c55686f0afe76cbb281a1449428,03/02/2016 07:45:00 AM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),03/02/2016 08:15:00 AM,41.779351179,-87.684804466,POINT (-87.684804465996 41.779351179003),C
8e951b47249e0c1a99dbc172fdd43df231892bd146c16e515866646f29000a24ea46f789471f54e983c95505b97b4308a3c642dc6b5cf23fd54392cca7f4693c,03/08/2017 10:00:00 AM,UNKNOWN,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),03/08/2017 10:30:00 AM,41.914403991,-87.718984661,POINT (-87.718984660973 41.914403990976),C
8ccfe4b9cd382df3099ff2ea0626231d7fedb0b766e0b5ed5bff72eaab085a19a28cae1873e652a6cb76ce9a3c4e8656cb66dac9320b3a404e028ed0ee87989c,01/11/2020 03:10:00 PM,RAIN,DAYLIGHT,WET,NOT ON SCENE (DESK REPORT),01/11/2020 03:36:00 PM,41.712072677,-87.681644152,POINT (-87.68164415196 41.71207267704),C
8c36db321e5e03f6a1d02494cd8a82c5e77ff13e83a31622d4b5926a8f175cde544b45e954772866814b1f47f36da585327141dfad78a52e71d8858870f30198,03/07/2018 11:40:00 AM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),03/07/2018 12:00:00 PM,41.73797596,-87.60500897,POINT (-87.605008969951 41.737975959971),C
8cbc34e9617af15b45e607e588e4c95ae94036c01cb11cfb3fd444307f77301faecce5ad040c00c8391ba68f996ee211b155518587f430ad24c15e9f613313e7,02/19/2020 10:26:00 PM,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,NOT ON SCENE (DESK REPORT),02/19/2020 11:30:00 PM,41.722100936,-87.593435836,POINT (-87.593435835952 41.722100936032),C
8d1a8057afbcb5a952dab119e0160c51e84c73cd9d06737acfb40a56d74f317f7d2afed5dd2f47c7a858a405f184e051cc54e57b01ed849096480a6c90b67614,10/29/2018 12:37:00 AM,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,ON SCENE,10/29/2018 12:54:00 AM,41.917103631,-87.687248767,POINT (-87.687248767006 41.917103631009),C
8be647e03f36e97b710d1232e3e02cd9c73e291ea59a46c53e16e6d4d190db912475d0f5a073de3729341ee430494865ea969ce69319b54fd12bc443ad98327f,01/16/2018 04:00:00 PM,UNKNOWN,DAYLIGHT,UNKNOWN,NOT ON SCENE (DESK REPORT),01/17/2018 01:05:00 AM,41.956983993,-87.703076288,POINT (-87.703076287982 41.956983993046),C
8ce70e366ddd692be4aeffa0a44ca0eb27ca3a528a257a482e944a0fc01bf834bc8992b88eaa8ad5d7667fea6e3e29614402862037873bc451befd232b145cfa,06/19/2020 11:15:00 AM,CLEAR,DAYLIGHT,DRY,ON SCENE,06/19/2020 11:15:00 AM,41.780390452,-87.683818193,POINT (-87.683818193019 41.780390451976),C
8d5dc29889bd4344df3a4cb33ce484e8e1a525541c5dcb06ac80fc9a426455e2264143698df7a6bdf28d022c0576ee68a20c9d9fa4084bc64ef03e21982c7053,07/17/2018 04:40:00 PM,CLEAR,DAYLIGHT,DRY,ON SCENE,07/17/2018 04:41:00 PM,41.717843078,-87.553917902,POINT (-87.553917901978 41.717843078048),C
8d145b727b0faefe738adf319c1d1982cea70f41ef889167b93cf704a458960528ce7a7c431d2743b9bcf3198503a41714551a762dc2eb89ec017c4fcb9daf4b,11/18/2018 06:30:00 PM,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,ON SCENE,11/18/2018 06:39:00 PM,41.682973474,-87.642228468,POINT (-87.642228467961 41.682973473961),C
8e3717742d10535f1d4bb1b53b5fea27faad2fca01ebf9ca91febcc492908493e43d458104266bc6e329c8fbc961787849ee5e0455388ecce2486c495aa0df4b,10/06/2022 08:00:00 AM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),10/06/2022 10:47:00 AM,41.872964481,-87.698651649,POINT (-87.698651648952 41.872964481008),C
8e9ce442950458a13792b76bed9b231e7d955686deae658efdc4097bd197d3ff8f1d2abc22ee34ff8518780bfd8583f28e4f6f91af9b9db3851065b56cf08572,10/16/2018 04:17:00 PM,CLEAR,DAYLIGHT,DRY,ON SCENE,10/16/2018 04:17:00 PM,41.932604222,-87.727148226,POINT (-87.727148226037 41.932604221966),C
8d1b1d1bf72be2fbb25cbb6c5d4365cca1d411b58d9eaad02b6bac3fe2a0aec0a2607ff9808836ab526aaed4ac0da9216e2c5e6da5104743f491063633e259ad,05/16/2017 08:15:00 AM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),05/16/2017 09:39:00 AM,41.894989505,-87.761902885,POINT (-87.761902884992 41.894989504972),C
8cbdbf4d8d90972c3e7162d48c3ac56df851bcbee9eca2821697fec127d21f35f1d8178adde82c5fe1960de3a0229463e84cafc0db07730be34c8aad7ed6cf21,07/21/2021 04:45:00 PM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),07/21/2021 06:22:00 PM,41.947878256,-87.756831199,POINT (-87.756831198971 41.947878255976),C
8d97e544aed3f786951349df1436897e09ee631846ed9cf2831f8ae2bb789eec7ca33068e5034ad72ea5a20671ae6864bf0e3694e36dd0931eae5457cd254bc8,01/16/2019 03:21:00 PM,CLEAR,DAYLIGHT,WET,ON SCENE,01/16/2019 03:45:00 PM,41.837732675,-87.66589445,POINT (-87.665894449999 41.837732674972),C
8ea0edc85b77ae57cc3d3c35312ee9e0a55349838dc532272c814cf7ada777bd273161e44e42c079a40d172047c94ef1b81a6cf1b18ad8c32e6289f8ac708ae4,04/30/2018 08:45:00 AM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),04/30/2018 09:39:00 AM,41.957789281,-87.759615032,POINT (-87.759615032029 41.957789280984),C
8e37910d697f6d17e29f8cb44bb603ec464866baff01fbba2a92be38f5692f88fadd79472208d4a371f582389d904ec25ed245a09137c3744504e471e3bb476f,04/25/2021 05:00:00 AM,CLEAR,UNKNOWN,UNKNOWN,ON SCENE,05/03/2021 04:02:00 PM,41.906936276,-87.716848707,POINT (-87.716848706961 41.906936275976),C
8d4fd230a2dbafd7ee716ede0bb4aac4ff4b28d254ddd609a5d5acd2ee3fc3827540b83976af65133b381e61ade2a5a55bdaa5c13fd481fa074ce7064c5f3950,11/02/2022 12:22:00 AM,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,ON SCENE,11/02/2022 12:35:00 AM,41.750262141,-87.662205789,POINT (-87.662205789039 41.750262140981),C
8d316655df0ce6981ae8a27f03a26b8d23a19f4b82eeb198ec9fbad9dc006f10f22ee0e82198de6ea54712c1d44d623162233ea66f5f284d2e90dca62275c515,11/22/2017 08:45:00 PM,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,ON SCENE,11/22/2017 08:47:00 PM,41.946506756,-87.673270312,POINT (-87.673270312024 41.946506755973),C
8cb581b2d2cf6402fdf16669a018c58d20f4cdfa0a6cefc3e1390a23f4fffa7fedada8e79c9bf9189ee67690dee52d8728dd16e93b532c6303f7e512fdaef09d,01/16/2020 04:45:00 PM,CLEAR,DUSK,DRY,NOT ON SCENE (DESK REPORT),01/16/2020 05:00:00 PM,41.758245505,-87.626521907,POINT (-87.626521907009 41.758245504966),C
8c63de2e848d9f3b2955f62f3207871a2b3e35bc15fec93d2987b2ff0c28dea8b9b2c275aba325dade6bcd76570e3fc4f9eebaa3100a1715738a97711954a047,02/16/2019 10:00:00 AM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),02/17/2019 07:30:00 AM,41.873665508,-87.626125479,POINT (-87.626125479035 41.873665507986),C
8e5562937ec9d97a6ced62d78d5286ec5f0f561b38e3a41fc44dd83d7c78c68ebd6bf8d4a8aef4d309c48eebec48db3fca6fd206b12667d42e00daa114f56a09,03/17/2017 03:15:00 PM,CLEAR,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),03/18/2017 01:05:00 PM,41.736141169,-87.646532063,POINT (-87.646532062977 41.736141168972),C
8c5c33b34235182da54f166bd8cbb763513504afddf37091d1c1b676ede76a9289580e6bb9f54af1fc39fd4f22023f27ca88ecebd6f026a17da15710e5e264bf,07/23/2023 02:08:00 PM,CLEAR,DAYLIGHT,DRY,ON SCENE,07/23/2023 02:29:00 PM,41.932308808,-87.775855981,POINT (-87.775855981001 41.932308807968),C
8c3d56b4951518001d74b4f32eb9a8fd1b287d32fcf55eccf30a981d90abf163da75ca1e90d8f33d6119a43ce11004f0d6692c6359f2dcdf6b9125b262f945e9,01/11/2019 12:42:00 PM,CLEAR,DAYLIGHT,UNKNOWN,NOT ON SCENE (DESK REPORT),01/11/2019 01:03:00 PM,41.954212921,-87.666512458,POINT (-87.666512457952 41.954212920958),C
8dcb7be81b146293f3ad584c32a8fb298f041b39c98413325364093a4b75064f5937cde0da62227716629982d5f9838582f89552113062a0a0d98474606b54f2,02/10/2022 09:40:00 AM,CLOUDY/OVERCAST,DAYLIGHT,DRY,NOT ON SCENE (DESK REPORT),02/10/2022 10:00:00 AM,41.938266954,-87.795761499,POINT (-87.795761499004 41.938266954026),C
8cf83e04e96f529837e7ae15e5b4b20ef12dee0dbd75817d49f6946302bf3cf22254dc86197a5f446f389e9a175936283b273872f0ba04f0e3c08113a426db3d,04/15/2023 01:09:00 PM,CLEAR,DAYLIGHT,DRY,ON SCENE,04/15/2023 01:11:00 PM,41.970265367,-87.72823359,POINT (-87.728233590047 41.970265366988),C
8d0ddd79463f22e93983a2139f7e88e9fc43a82be0ec9926fb8afe02f25347870944383d4052424f78b9d0009dc11e31254370cb52db9a15aaaf8f5a8e9cdce4,02/24/2022 09:15:00 PM,SNOW,DUSK,SNOW OR SLUSH,NOT ON SCENE (DESK REPORT),03/01/2022 06:30:00 PM,41.889871939,-87.634101168,POINT (-87.634101167966 41.889871939025),C
8c7e6f6482d29672cf2e2882f374c855a3fbfd78e7b6a0ad858aabc32f7b018f37828ea91f96e61d4168550002d6ff54504f1e45e86a13e563cdfddc4877d691,07/03/2018 04:50:00 PM,CLEAR,DAYLIGHT,DRY,ON SCENE,07/03/2018 05:00:00 PM,41.880857966,-87.724004443,POINT (-87.724004442996 41.880857965984),C
8be1493b85dbb89466eed289ba913260a1c50d3ade3e4e0a8a6d4d1b9a90c24dfe27c01c989e672dc638d1924e1ec5fcf28f16456377cd8d63efd263d46bb833,02/04/2018 12:30:00 PM,SNOW,"DARKNESS, LIGHTED ROAD",SNOW OR SLUSH,NOT ON SCENE (DESK REPORT),02/06/2018 11:00:00 AM,41.798082198,-87.5948467,POINT (-87.594846700047 41.798082198031),C
8bef89ce7615b2acbda7ba3210b565eddf8e86be9a8d87baed7db3473e07b164f2c16a121d016ace6f50c181b22441819c349e1cd1f38b8319b065560cee69af,07/31/2017 03:40:00 PM,CLEAR,DAYLIGHT,DRY,ON SCENE,07/31/2017 03:45:00 PM,41.764212616,-87.706622412,POINT (-87.706622412019 41.764212616001),C
8dc3c3dfd2725bc248cbc6ef072104b0586d223df2946c40a231c02cdc0958cbd2dcb2304e0b4aa91522cd5f1ca1b69b94ee640b3581a395043a1d0ed3f77c19,06/01/2020 09:30:00 AM,UNKNOWN,"DARKNESS, LIGHTED ROAD",UNKNOWN,NOT ON SCENE (DESK REPORT),06/04/2020 12:00:00 PM,41.761201718,-87.700424228,POINT (-87.70042422795 41.761201718036),C
8bf7d7f9e4013cb59cacb25105a2a0cf18550d412858d2540fe9971832c494c88be85c0f1942fa55db643ecd0e85f63e3c560ceb708d0e606e293e3e0c26ae04,03/18/2016 08:45:00 PM,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,NOT ON SCENE (DESK REPORT),03/18/2016 10:00:00 PM,41.880385885,-87.725807044,POINT (-87.725807044026 41.880385884998),C
8d29352834b53aa7fb7d436f0a772c7ff16c1a81a4a94b4510d86d8ae3025ec7b7984c403945e69d748237adfa905939421e6f61ea3533070c6ab240de34dab0,05/03/2022 07:00:00 PM,CLEAR,DUSK,DRY,NOT ON SCENE (DESK REPORT),07/09/2022 11:45:00 AM,41.794602529,-87.742607215,POINT (-87.742607214988 41.794602528951),C
8bfe331567310d9fe2717ad9810d0c2c76ffa644b42c9474c945cb5a90e7842ce8b37a18a5bf226432e35ddb46caeab1913dd769fb70b265a382b8ea524f435b,05/29/2016 01:30:00 AM,CLEAR,"DARKNESS, LIGHTED ROAD",UNKNOWN,NOT ON SCENE (DESK REPORT),06/01/2016 12:58:00 PM,41.895768039,-87.629678317,POINT (-87.629678317 41.895768039028),C
8ca3e6ee5219f0d8402c6c1e1e808d43b980d5abe0773979a83b1ca0808acdb061c2b982539967209d5f5ba986df621fe1431e7b23aeb202b1efac1a0b55a160,06/08/2021 07:18:00 PM,CLEAR,DAYLIGHT,DRY,ON SCENE,06/08/2021 07:18:00 PM,41.779845601,-87.578814915,POINT (-87.578814914971 41.779845600988),C
8c6582d0c724e3df829ab0faea446b4c4f441297c4a1eb29c16b1ebb30291e38ff2bb5b802435f216a7f68a07df43b363b59bc95a9d2ea53534525d4ef3e69cc,05/17/2023 11:31:00 PM,CLEAR,"DARKNESS, LIGHTED ROAD",DRY,ON SCENE,05/17/2023 11:32:00 PM,41.766777953,-87.635824622,POINT (-87.635824621968 41.766777953047),C
8c139bf23e85a0a7fac1f68c09d664f07e181500e9927d5c32fed77a241e8e57587f1300ba9742e080cddaaaf047a54f525848a2d11dfc2dc61ac245011fb1a7,02/02/2016 11:00:00 AM,CLEAR,DAYLIGHT,WET,NOT ON SCENE (DESK REPORT),02/02/2016 03:50:00 PM,41.725473136,-87.610751331,POINT (-87.610751330965 41.725473136035),C
