CRASH_RECORD_ID,CRASH_DATE,VEHICLE_ID,PERSON_TYPE,ZIPCODE,CRASH_TYPE,CRASH_MONTH,CRASH_YEAR,CRASH_TIME
796d6c40d34230dc8b687f8319574f4fc1cfedb5137ef6ec95aee26582cab6aacac72e09e63be5b6093b03d3db38843505ccc908941e7d8ec9b5f6e1ad56ec35,2020-02-14 10:20:00,799256.0,DRIVER,60620,P,2,2020,10:20:00
796d6c40d34230dc8b687f8319574f4fc1cfedb5137ef6ec95aee26582cab6aacac72e09e63be5b6093b03d3db38843505ccc908941e7d8ec9b5f6e1ad56ec35,2020-02-14 10:20:00,799269.0,DRIVER,60612,P,2,2020,10:20:00
c8b9d27a60a5d0b6bc6e64243b188c9f66bfba68bc944b1f787dd66803ebdc205e51cebbd0427f439897586dada4b225b2e84098999d22286eb44b23b66e80b8,2020-02-14 09:45:00,799261.0,DRIVER,60623,P,2,2020,09:45:00
48fe658af1c42de83dfa875034f4fcb7fe956325c3f2d7edfb5a7955943c022c9c8a212ec1d90b523d0e40d1fa67c32a79ecdfca84266f08ddf2305c507380f3,2020-02-14 11:00:00,799262.0,DRIVER,60462,P,2,2020,11:00:00
c4f7eb6f91df3a562fcf85fd584497b2679c24af0736391d745c867f6d5763b12d0afe0f13d9029c20d00fd14916e9bb5ab12134d22de50ea687ff7bde8010a4,2020-02-14 10:40:00,799266.0,DRIVER,60411,P,2,2020,10:40:00
c4f7eb6f91df3a562fcf85fd584497b2679c24af0736391d745c867f6d5763b12d0afe0f13d9029c20d00fd14916e9bb5ab12134d22de50ea687ff7bde8010a4,2020-02-14 10:40:00,799271.0,DRIVER,60656,P,2,2020,10:40:00
a4e7d50de3255d0e275d29aa74bb4f5cce94ae1aee5af551d96cb54f70d7f1215e441d12fdde45ea513f39e709b980b88df581a2e0ab1eb4e1aa1bcdd4c6ef2e,2020-02-14 01:14:00,799276.0,DRIVER,60660,P,2,2020,01:14:00
0c71a1e2ede2e15670d2947103edbb1e1f40dacb946fe88af809e15f3f35f7e26b72ec3a91f4577f76c4359797a67541b94c4cdaadba8e474de5f7c0dc4b414e,2020-02-14 11:00:00,799323.0,DRIVER,60608,P,2,2020,11:00:00
70f22e2773acea6535dc53aa46b54de311a65b7d66186671d94dcde75c762becc0332efffb73a6d3c2eb42d983d139d2289872a60d712210ccfa7e1602c65d80,2020-02-14 11:30:00,799281.0,DRIVER,60617,P,2,2020,11:30:00
70f22e2773acea6535dc53aa46b54de311a65b7d66186671d94dcde75c762becc0332efffb73a6d3c2eb42d983d139d2289872a60d712210ccfa7e1602c65d80,2020-02-14 11:30:00,799293.0,DRIVER,60617,P,2,2020,11:30:00
f338b86f2da1c6d2421bef976429bb62bcb83c5b3b5057f8f0428d51256e7f93dc2215e106b25af8e48eb1f4d75156a8da568c244504c3bc7480c4b142dd9549,2020-02-14 11:00:00,799289.0,DRIVER,60473,P,2,2020,11:00:00
f338b86f2da1c6d2421bef976429bb62bcb83c5b3b5057f8f0428d51256e7f93dc2215e106b25af8e48eb1f4d75156a8da568c244504c3bc7480c4b142dd9549,2020-02-14 11:00:00,799302.0,DRIVER,60642,P,2,2020,11:00:00
f338b86f2da1c6d2421bef976429bb62bcb83c5b3b5057f8f0428d51256e7f93dc2215e106b25af8e48eb1f4d75156a8da568c244504c3bc7480c4b142dd9549,2020-02-14 11:00:00,799309.0,DRIVER,60189,P,2,2020,11:00:00
e8cf8e1f8b19f72d65d8f6f3294775efe0be6c0d9a6799c6f9d686868226acf2c9770f5eb887880b340c14c36cae05dab0d0671ecc6ba68d9641e6595baefa93,2020-02-14 10:20:00,799287.0,DRIVER,60621,P,2,2020,10:20:00
87771ec1226c75923721184b239f6d46580ba819e4b805397bdba994c0aa36818783305b75721e968dddfee4698ed0e4dafe9f665fe5583e5e41a8183013ac8a,2020-02-14 09:30:00,799294.0,DRIVER,60649,P,2,2020,09:30:00
23dafeee1e362988787930cdccdc460882a7f8e1dc2684390e7ad2548ddcd060bb2b9273303da96443fcc1704d4d03f2f7ae27f36b6f19e9eb843e6e4a00e351,2020-02-14 11:03:00,799288.0,DRIVER,60625,P,2,2020,11:03:00
23dafeee1e362988787930cdccdc460882a7f8e1dc2684390e7ad2548ddcd060bb2b9273303da96443fcc1704d4d03f2f7ae27f36b6f19e9eb843e6e4a00e351,2020-02-14 11:03:00,799304.0,DRIVER,60707,P,2,2020,11:03:00
42c5e7a3abff16bf0d0380b61e61cf06c1d9d8e639778aa8b12cb9b9ee6731ee5175f58e5200333a95595e2f5e339ec4c5ecb363ffce3540da4611ab906d9cd2,2020-02-14 11:05:00,799285.0,DRIVER,60651,P,2,2020,11:05:00
42c5e7a3abff16bf0d0380b61e61cf06c1d9d8e639778aa8b12cb9b9ee6731ee5175f58e5200333a95595e2f5e339ec4c5ecb363ffce3540da4611ab906d9cd2,2020-02-14 11:05:00,799299.0,DRIVER,60608,P,2,2020,11:05:00
1c5d4f895c382e03351291fa2abeb858805545f283f8209252404497c0881d9c197218424844e2f4baf2553b69e71c9d096fbd79815686d694b8760b854af9bb,2020-02-14 11:40:00,799303.0,DRIVER,60005,P,2,2020,11:40:00
01b1e30cd8cba15d55434ae2f15f1e6158552f5233ab77136500c41225ea80072fd8014d5ffbf61cddfd3ab8a7fda9ec6ec17f068fbacbe0437206c3bdbb1388,2020-02-14 11:15:00,799308.0,DRIVER,60619,P,2,2020,11:15:00
01b1e30cd8cba15d55434ae2f15f1e6158552f5233ab77136500c41225ea80072fd8014d5ffbf61cddfd3ab8a7fda9ec6ec17f068fbacbe0437206c3bdbb1388,2020-02-14 11:15:00,799319.0,DRIVER,60619,P,2,2020,11:15:00
06bb88670f19a108e1060b5d19d5b8bb153e3aa904a37b2534c642155ac88de5fcbc17f36b75648cd69cac27f170e8c00f099872f464cd57dcafc06b7b48d96d,2020-02-14 10:40:00,799314.0,DRIVER,60609,P,2,2020,10:40:00
0a6137afd08defdef0837cd067acc54d1f1798e0c35b0187291c82aafba0c525e440225cc80e1fe1ea62d89f10c6190e17e231b657fa2a0997ce7d4db0ed8887,2020-02-14 09:38:00,799310.0,DRIVER,60654,P,2,2020,09:38:00
0a6137afd08defdef0837cd067acc54d1f1798e0c35b0187291c82aafba0c525e440225cc80e1fe1ea62d89f10c6190e17e231b657fa2a0997ce7d4db0ed8887,2020-02-14 09:38:00,799318.0,DRIVER,60626,P,2,2020,09:38:00
a9f282cc7874259b5228f47b66f73d964850289c65b0b57cbff8169043c43883e719f65f133e84a70d39c6b1e052046100c1aa8b762f57394798e5647ec3714f,2020-02-14 12:06:00,799312.0,DRIVER,60649,P,2,2020,12:06:00
06bb88670f19a108e1060b5d19d5b8bb153e3aa904a37b2534c642155ac88de5fcbc17f36b75648cd69cac27f170e8c00f099872f464cd57dcafc06b7b48d96d,2020-02-14 10:40:00,799305.0,DRIVER,60164,P,2,2020,10:40:00
be25846521fcc6198759ba3e4c9ce712cba27e6e22a540e7ac01907684ce54d5c4a7dae00d72b92eb833a9f596249650ff4bd9a26a425038defced7a19b052e0,2020-02-14 11:15:00,799313.0,DRIVER,60613,P,2,2020,11:15:00
be25846521fcc6198759ba3e4c9ce712cba27e6e22a540e7ac01907684ce54d5c4a7dae00d72b92eb833a9f596249650ff4bd9a26a425038defced7a19b052e0,2020-02-14 11:15:00,799317.0,DRIVER,61874,P,2,2020,11:15:00
e8adbcea26a15318d6b802bdfe25210ee7ef685f325fb98b9375fc30f9cf69680f091c8119175f33ccf5ffbe911e2e0e59ce766d563b77346726ee7fe9d81870,2020-02-14 12:23:00,799316.0,DRIVER,60620,P,2,2020,12:23:00
d6677b55512e5ceae9c4f2b63f5297eb80e88d497d1b207d38824058d0f85165688f9a86a71aec4c4feb0b175e8e8b84cdeeae28ba11eda19b0c6af61eacdf24,2020-02-14 11:20:00,799327.0,DRIVER,52732,P,2,2020,11:20:00
d6677b55512e5ceae9c4f2b63f5297eb80e88d497d1b207d38824058d0f85165688f9a86a71aec4c4feb0b175e8e8b84cdeeae28ba11eda19b0c6af61eacdf24,2020-02-14 11:20:00,799341.0,DRIVER,80304,P,2,2020,11:20:00
85958eea43ab36ea7cbbc4285b5b53f8bfb08ed38fd7f12aa3036b3a20ea84565c298aa47b4552f163298ed1f75f27be7b0f78425667179f5115a90db19f5b9e,2020-02-14 12:15:00,799330.0,DRIVER,60453,P,2,2020,12:15:00
85958eea43ab36ea7cbbc4285b5b53f8bfb08ed38fd7f12aa3036b3a20ea84565c298aa47b4552f163298ed1f75f27be7b0f78425667179f5115a90db19f5b9e,2020-02-14 12:15:00,799340.0,DRIVER,60827,P,2,2020,12:15:00
70d9388639e5bfa06726d1709527404119803bce237f5d6444abe1f645b4e5671a24de32346c4dda2f29867a5fc0fb84fd7cd267647a00f6b55ff229ecec05df,2020-02-14 10:27:00,799329.0,DRIVER,60624,P,2,2020,10:27:00
70d9388639e5bfa06726d1709527404119803bce237f5d6444abe1f645b4e5671a24de32346c4dda2f29867a5fc0fb84fd7cd267647a00f6b55ff229ecec05df,2020-02-14 10:27:00,800060.0,DRIVER,60624,P,2,2020,10:27:00
3ddeddee3ee81768038887d51b910604856e940a834e4e2c0f8a0a71ac1839f9ecf1337354ef8c8a7c44abfb032c823adfb40a59b7f9fb00f954cb1a51e231f4,2020-02-14 12:05:00,799328.0,DRIVER,60056,P,2,2020,12:05:00
3ddeddee3ee81768038887d51b910604856e940a834e4e2c0f8a0a71ac1839f9ecf1337354ef8c8a7c44abfb032c823adfb40a59b7f9fb00f954cb1a51e231f4,2020-02-14 12:05:00,799338.0,DRIVER,60645,P,2,2020,12:05:00
ea723def7542953f01531d16ea77a145122cec72e0f7f5dc9859941dc10ec7117cfefda44d9ae1c2eac5c8056b2cb6f07ec8d2b8694bf7dcc17f2edd864b0465,2020-02-14 09:12:00,799322.0,DRIVER,60659,P,2,2020,09:12:00
ea723def7542953f01531d16ea77a145122cec72e0f7f5dc9859941dc10ec7117cfefda44d9ae1c2eac5c8056b2cb6f07ec8d2b8694bf7dcc17f2edd864b0465,2020-02-14 09:12:00,799326.0,DRIVER,60076,P,2,2020,09:12:00
11dc1fc9dd221c409f3fdcf4447cfffb9218fcf53e8c4e2749bed866e5ef960e0d3d598f7a72008af57ce744fedef47f3589537419e751cc2a6090f0f1a769e8,2020-02-14 12:01:00,799324.0,DRIVER,60647,P,2,2020,12:01:00
11dc1fc9dd221c409f3fdcf4447cfffb9218fcf53e8c4e2749bed866e5ef960e0d3d598f7a72008af57ce744fedef47f3589537419e751cc2a6090f0f1a769e8,2020-02-14 12:01:00,799333.0,DRIVER,60622,P,2,2020,12:01:00
c4d0a80fac650cc1f0f5ad71459b3e718be45ba7f5235536379c61e67570c600bf255cb5b7d9914492202626e18e0ac545af94960b9d297b6afafff694a09767,2020-02-14 12:45:00,799332.0,DRIVER,60202,P,2,2020,12:45:00
1584a5a4ebc5ad92158bbdf97aebaa87dfe996de3f96f709790b5462c39ffe4248bdc316a6bba5c7c3122bcff8a25ba6e23e21148452674fa6e3cf1ace95b340,2020-02-14 12:00:00,799357.0,DRIVER,60639,P,2,2020,12:00:00
00b0a70fc9e08236564b08cd464906eb5c25c9402f3b4e5f8dbf3de9eeab72167f1ec949e64b95bd2ea445171227ca5e139d2d8ed43f54cd1849ff3bdde958cb,2020-02-14 13:20:00,799361.0,DRIVER,60153,P,2,2020,13:20:00
00b0a70fc9e08236564b08cd464906eb5c25c9402f3b4e5f8dbf3de9eeab72167f1ec949e64b95bd2ea445171227ca5e139d2d8ed43f54cd1849ff3bdde958cb,2020-02-14 13:20:00,799367.0,DRIVER,60632,P,2,2020,13:20:00
1063ac90e9c269413947182d90e7afa98ec840fa2306947c9ca5f08e4a55271c8c16c65839f008093bebbcf025bde87914dd438bdb74c2aaa9fd4682b44bd31b,2020-02-14 13:00:00,799383.0,DRIVER,60653,P,2,2020,13:00:00
1063ac90e9c269413947182d90e7afa98ec840fa2306947c9ca5f08e4a55271c8c16c65839f008093bebbcf025bde87914dd438bdb74c2aaa9fd4682b44bd31b,2020-02-14 13:00:00,799450.0,DRIVER,60649,P,2,2020,13:00:00
8bd8e84cd74642bf73121b321d87ae7c4441b99592d1ffd9055676b80b2d360d4d8d638cd4d5fc9ee8201cd86e6efe2ffb8cc708ad5e93dfa7cd50ece0d63900,2020-02-14 13:00:00,799366.0,DRIVER,60605,P,2,2020,13:00:00
8bd8e84cd74642bf73121b321d87ae7c4441b99592d1ffd9055676b80b2d360d4d8d638cd4d5fc9ee8201cd86e6efe2ffb8cc708ad5e93dfa7cd50ece0d63900,2020-02-14 13:00:00,799389.0,DRIVER,60062,P,2,2020,13:00:00
93e9d27dbce2a550167dd2f0821816da129fafee9d878816d85a1030dba3f1c515537ffbb3eab63eae96f1b92152a2bfa7e67704c101cbaead145489bf49de50,2020-02-14 11:55:00,799378.0,DRIVER,60469,P,2,2020,11:55:00
bf69e46f4abb8575b8fe55a9b4f02920425db526fac76eaebe773e3db20372fd606613e41c506f645ad9024ab1f983b1b4ef540aa548a317cbcb29acd9e1bc15,2020-02-14 12:58:00,799356.0,DRIVER,60634,P,2,2020,12:58:00
ec77763064fd039a015c7965d3306b32fe3ad419b22a99ac60f50a49c9faa41b360dd7318728e2ebd45b449d419ee84e08820b1ef4bba37eb680e8a5f72d009f,2020-02-14 12:48:00,799359.0,DRIVER,60625,P,2,2020,12:48:00
ec77763064fd039a015c7965d3306b32fe3ad419b22a99ac60f50a49c9faa41b360dd7318728e2ebd45b449d419ee84e08820b1ef4bba37eb680e8a5f72d009f,2020-02-14 12:48:00,799382.0,DRIVER,60561,P,2,2020,12:48:00
1a4c7a2d433ba4b0eea5a02f42fa86fa061c4587a16151f266041b5a0ed4f66446163f43f681f33bf56c5c56fd45121f3b29dbdaaaa27c8267ecf3d075f1e941,2020-02-14 13:10:00,799365.0,DRIVER,60068,P,2,2020,13:10:00
1a4c7a2d433ba4b0eea5a02f42fa86fa061c4587a16151f266041b5a0ed4f66446163f43f681f33bf56c5c56fd45121f3b29dbdaaaa27c8267ecf3d075f1e941,2020-02-14 13:10:00,799388.0,DRIVER,60618,P,2,2020,13:10:00
854dd7e39f5ccf4061136f8dc8aed0b8fcfdb74ce08c066e367550965a2ab6490ec0b22b669a6da02a23705f13f84cbec21c7dbc3bdc66ec37541e26227351cd,2020-02-14 13:10:00,799372.0,DRIVER,60649,P,2,2020,13:10:00
854dd7e39f5ccf4061136f8dc8aed0b8fcfdb74ce08c066e367550965a2ab6490ec0b22b669a6da02a23705f13f84cbec21c7dbc3bdc66ec37541e26227351cd,2020-02-14 13:10:00,799381.0,DRIVER,60619,P,2,2020,13:10:00
c4111bffe40767af2baef5bd064d67196645c40ab86e76b954695bc94f8ecd19439fb028cad2016cc51e33a54219567350252426d46368e2612644bad2ab0938,2020-02-14 13:15:00,799421.0,DRIVER,60613,P,2,2020,13:15:00
c4111bffe40767af2baef5bd064d67196645c40ab86e76b954695bc94f8ecd19439fb028cad2016cc51e33a54219567350252426d46368e2612644bad2ab0938,2020-02-14 13:15:00,799412.0,DRIVER,60610,P,2,2020,13:15:00
e09181cf6b3552cea93ce9927fa87d449071cac0585dc472d11a97b32476dbf114476bb45e45bad8f9e185998c1b6a71f4104fe72f241b42a754f709418a2d8b,2020-02-14 12:40:00,799374.0,DRIVER,60502,P,2,2020,12:40:00
e09181cf6b3552cea93ce9927fa87d449071cac0585dc472d11a97b32476dbf114476bb45e45bad8f9e185998c1b6a71f4104fe72f241b42a754f709418a2d8b,2020-02-14 12:40:00,799386.0,DRIVER,60647,P,2,2020,12:40:00
4bf5e175c26200266f34bd8fcba7620b6c1ae5eadc509ce5bbad0cdceb728bdebc13e72390d0bf6c67812c1d9201a4b965083687ad9892f5f23bad6d08b59443,2020-02-14 12:00:00,799385.0,DRIVER,60005,P,2,2020,12:00:00
0d435cc00f4a61ea00215ef7c9312082f830b4412b6a560b1e561eae6d9e9ca306c51d312f06b2f4a5025a5ed9bdd7aa8b5d377519647ac53724047bec6a8f07,2020-02-14 11:00:00,799377.0,DRIVER,60620,P,2,2020,11:00:00
574f72ddd4d3e63abfc2691b2e7c81631b5a0a4c6a905b2e40bff344671056513ec9441a4ffd4c1db3e776dcd6c666818859bf9ce311282eef1a3aad662fbb4d,2020-02-14 13:00:00,799405.0,DRIVER,60615,P,2,2020,13:00:00
a0cea2297f90361e5ef189a1638c7656fe9c89a8d40a7c0b92edfdaf5ebb1ab4d1c47914b9d193a2bc3bf4c4bc7f38c765da0a820f0ebf2360557d61916e7932,2020-02-14 08:30:00,799397.0,DRIVER,60612,P,2,2020,08:30:00
a0cea2297f90361e5ef189a1638c7656fe9c89a8d40a7c0b92edfdaf5ebb1ab4d1c47914b9d193a2bc3bf4c4bc7f38c765da0a820f0ebf2360557d61916e7932,2020-02-14 08:30:00,799417.0,DRIVER,54304,P,2,2020,08:30:00
2538b3072d7d4a18aa28e1c854c9632d9fba46bdeb71d5e2c99e2098631041189e922f70392405f4d1f78f4a6a8a89efe87b7d041e2bcc6649bfe2b36c9de60c,2020-02-14 12:50:00,799401.0,DRIVER,63846,P,2,2020,12:50:00
3d856e08ee9764801c2f86608d6dc88bdb654c410a00352b7b1bc4b264734ed2415137f376c4c0e604ea2f7f33e7f4827796ee7738d4fb9babf85c91ef567ec2,2020-02-14 09:30:00,799409.0,DRIVER,60616,P,2,2020,09:30:00
0c31377d199db2661f9b1e55ed602957e407e0e6a4b06c9a25732ce825b4a0d7372ecd726ecb0922591f07e1d6a73e4975fa7ba84b29b50814d922615595cdcd,2020-02-14 14:00:00,799426.0,DRIVER,60643,P,2,2020,14:00:00
0c31377d199db2661f9b1e55ed602957e407e0e6a4b06c9a25732ce825b4a0d7372ecd726ecb0922591f07e1d6a73e4975fa7ba84b29b50814d922615595cdcd,2020-02-14 14:00:00,799447.0,DRIVER,60626,P,2,2020,14:00:00
91328a0d4b8ebce320fc605bde109f0b2bb5a0763f1add689d3d185984f4bb0553fe2a32c361c1b40dcff0c4ff0906add873cf7719214c5b0c985b3eb996580d,2020-02-14 13:13:00,799420.0,DRIVER,60018,P,2,2020,13:13:00
91328a0d4b8ebce320fc605bde109f0b2bb5a0763f1add689d3d185984f4bb0553fe2a32c361c1b40dcff0c4ff0906add873cf7719214c5b0c985b3eb996580d,2020-02-14 13:13:00,799433.0,DRIVER,60628,P,2,2020,13:13:00
8d46b37134d59285cf966cec497378d8d60baacfc4c6226c81d55982458f14b937c48675c560c5480706cfe8e417896362291d66cd966c70a42ad0774ef58a09,2020-02-14 14:15:00,799418.0,DRIVER,60651,P,2,2020,14:15:00
8d46b37134d59285cf966cec497378d8d60baacfc4c6226c81d55982458f14b937c48675c560c5480706cfe8e417896362291d66cd966c70a42ad0774ef58a09,2020-02-14 14:15:00,799423.0,DRIVER,60608,P,2,2020,14:15:00
d8b76f05a70295fe8df23a397cd1c9f407b277613023d6c02969a57e8364d5a8c26ce5c958ea233e484e9be0e77f1ea6b08a7ecd56513bd220b77ed419e14a4f,2020-02-14 14:00:00,799422.0,DRIVER,60482,P,2,2020,14:00:00
d8b76f05a70295fe8df23a397cd1c9f407b277613023d6c02969a57e8364d5a8c26ce5c958ea233e484e9be0e77f1ea6b08a7ecd56513bd220b77ed419e14a4f,2020-02-14 14:00:00,799428.0,DRIVER,60628,P,2,2020,14:00:00
ce720fba7f2fe7e172278b7ba2002dff2afa749af5cd5d50e197359e340d2ab446887dada82446ea3968bd026f82f697343d1894195cfc23000e9fc8d5a76880,2020-02-14 13:30:00,799431.0,DRIVER,60626,P,2,2020,13:30:00
ce720fba7f2fe7e172278b7ba2002dff2afa749af5cd5d50e197359e340d2ab446887dada82446ea3968bd026f82f697343d1894195cfc23000e9fc8d5a76880,2020-02-14 13:30:00,799437.0,DRIVER,60641,P,2,2020,13:30:00
1e50eb9d8d77af5dd832a5f971ea3e88432b53a8a03cab19069bbdd6a9c5208eb973220fa5528dc2aaeabb552a26f989845edb122bf8438f4f95f887fde7f471,2020-02-14 12:00:00,799434.0,DRIVER,60012,P,2,2020,12:00:00
41df99f76ef3aef3d411e27a94296662a16eb7a1f57528c84bddca76e35ad78fccefcdc4155f76278dc1a82ffde20d27af145ee391702002fdc6c96993869d23,2020-02-14 14:00:00,799435.0,DRIVER,60629,P,2,2020,14:00:00
818c1c633c1f9a30dff866b08dbc48220d945beaa8f9862316950d8cf4d7c69880d4b3d601bff4214f1c06dbb5572d513ecb91c95dfce9b4d45a84bb7d6a5495,2020-02-14 02:00:00,799441.0,DRIVER,60625,P,2,2020,02:00:00
818c1c633c1f9a30dff866b08dbc48220d945beaa8f9862316950d8cf4d7c69880d4b3d601bff4214f1c06dbb5572d513ecb91c95dfce9b4d45a84bb7d6a5495,2020-02-14 02:00:00,799452.0,DRIVER,60609,P,2,2020,02:00:00
0fe6b63f3a8eaa3fbb6a124edc20e304025583d9d6dbee19f446af45e12b8f347768092437c368021264ae5002a5dbf93805b0c1292cd73a7227b1b0b496e379,2020-02-14 14:05:00,799444.0,DRIVER,60620,P,2,2020,14:05:00
c56f98e10077a96146883a7af2500fe03a24b5624c731965ab6592c98a1e583bed34bea0c657336d6578903b2e0a7ba5dcd91b937cd9e138eeef5e6a4e814ab2,2020-02-14 14:18:00,799439.0,DRIVER,60618,P,2,2020,14:18:00
c56f98e10077a96146883a7af2500fe03a24b5624c731965ab6592c98a1e583bed34bea0c657336d6578903b2e0a7ba5dcd91b937cd9e138eeef5e6a4e814ab2,2020-02-14 14:18:00,799436.0,DRIVER,60647,P,2,2020,14:18:00
a1a956f44df5c553917b52248455ac6ac150d7eae01e75d249537de61dc5140c0ec961d3032f414e9d2586ef5929734ed1733d29352366498d223dfa7f34d02a,2020-02-14 13:00:00,799451.0,DRIVER,60615,P,2,2020,13:00:00
a1a956f44df5c553917b52248455ac6ac150d7eae01e75d249537de61dc5140c0ec961d3032f414e9d2586ef5929734ed1733d29352366498d223dfa7f34d02a,2020-02-14 13:00:00,799464.0,DRIVER,60619,P,2,2020,13:00:00
292ad21bafdb427aa7f1b4f220825f7932769f2f70f01f534a64733aa7f1602ac18ee98b25c90f82c4ec3931fd3ed84392dd0bf13a2b722907883e92b3a1ecce,2020-02-14 13:50:00,799442.0,DRIVER,60619,P,2,2020,13:50:00
292ad21bafdb427aa7f1b4f220825f7932769f2f70f01f534a64733aa7f1602ac18ee98b25c90f82c4ec3931fd3ed84392dd0bf13a2b722907883e92b3a1ecce,2020-02-14 13:50:00,799454.0,DRIVER,60651,P,2,2020,13:50:00
e758051b9a689f5e3f5e44fa00dc42d339db5792c592549213f0dd2e714e9630c49dacf226e31dedaa83616396268fc911ceb87bd0878fbf31e4f3ef7eea31c8,2020-02-14 14:00:00,799443.0,DRIVER,60629,P,2,2020,14:00:00
e758051b9a689f5e3f5e44fa00dc42d339db5792c592549213f0dd2e714e9630c49dacf226e31dedaa83616396268fc911ceb87bd0878fbf31e4f3ef7eea31c8,2020-02-14 14:00:00,799453.0,DRIVER,60629,P,2,2020,14:00:00
a72dd9ddd001ed4e2d613266d61126a0393ac62bc8e4237868d473a5803b4ad43c4176568ceb3e79cbcfe5ca5bb1af76b3ea2bad34d845a6fecb63f689e75dc4,2020-02-14 11:15:00,799445.0,DRIVER,60647,P,2,2020,11:15:00
a72dd9ddd001ed4e2d613266d61126a0393ac62bc8e4237868d473a5803b4ad43c4176568ceb3e79cbcfe5ca5bb1af76b3ea2bad34d845a6fecb63f689e75dc4,2020-02-14 11:15:00,799446.0,DRIVER,60634,P,2,2020,11:15:00
e220d94a84f72c61763b92d99abf7154a66f4cc14a64a7169f1796bc869d75b408dfb37f6ac46e83aca7b05341a27cdaf7d972bcb3cf330a8bc3470ea9a484e4,2020-02-14 13:45:00,799455.0,DRIVER,60411,P,2,2020,13:45:00
d4a95b6bb827aae82c4f31f0364501594bd324d039df478ea47779effcda573f43d31879b46474d24e4a4af7a74e767cb96f83cb13a51907f7ff6b186f9b950b,2020-02-14 14:58:00,799466.0,DRIVER,60501,P,2,2020,14:58:00
d4a95b6bb827aae82c4f31f0364501594bd324d039df478ea47779effcda573f43d31879b46474d24e4a4af7a74e767cb96f83cb13a51907f7ff6b186f9b950b,2020-02-14 14:58:00,799472.0,DRIVER,60644,P,2,2020,14:58:00
d9b508439a03348999156af549ac1d268a4a4efd7d737df338e54cee99efabb72a1ffe9d7322959d01a239c2210817acc11a6bb094ccc037ed4c3ce04b2961b6,2020-02-14 11:25:00,799468.0,DRIVER,60090,P,2,2020,11:25:00
a68d74ed7560ffb3da96471b959ae364d6398be06de4340740a8ce6c685c953f5cc74031c0ee0fea17413b5af656bb8c2a2ee87c6ac1b0cbe137429cb03cf141,2020-02-14 15:20:00,799469.0,DRIVER,60647,P,2,2020,15:20:00
84ab2f4ce8e3202b36f021fdc719890c97ecb10de175d000b05720544d1d9f822141a692d28d421de956834ea12b8a4cd1f49227492b17d2d69cae3978b41b6f,2020-02-14 15:20:00,799467.0,DRIVER,60638,P,2,2020,15:20:00
84ab2f4ce8e3202b36f021fdc719890c97ecb10de175d000b05720544d1d9f822141a692d28d421de956834ea12b8a4cd1f49227492b17d2d69cae3978b41b6f,2020-02-14 15:20:00,799471.0,DRIVER,60104,P,2,2020,15:20:00
dacbbccbaa723f56351c20c9526905d24cef14884f81b7544dca800d4d515941f8158233e71514e00f46810beb2fce030cb6915c04e7379b8a5cd771b875544d,2020-02-14 15:00:00,799477.0,DRIVER,60636,P,2,2020,15:00:00
a0237338d44cb1affc47874a06a00b42911e05511fe4f117b042e21291acc6b2427f0f5072386d3b2e891e35ebf653af2c7f39dae4ba9ac818b03fc423c23c80,2020-02-14 15:00:00,799474.0,DRIVER,60614,P,2,2020,15:00:00
a0237338d44cb1affc47874a06a00b42911e05511fe4f117b042e21291acc6b2427f0f5072386d3b2e891e35ebf653af2c7f39dae4ba9ac818b03fc423c23c80,2020-02-14 15:00:00,799482.0,DRIVER,60617,P,2,2020,15:00:00
47f6e41efac885f04b9dfdeeb965fc0b4bfcdaf416ab8f9edd6d263c5186e06a3756a30111c0d354e6106ce85ea6fe44b4d9283e2043670daca7aa726a206f97,2020-02-14 13:34:00,799473.0,DRIVER,60424,P,2,2020,13:34:00
47f6e41efac885f04b9dfdeeb965fc0b4bfcdaf416ab8f9edd6d263c5186e06a3756a30111c0d354e6106ce85ea6fe44b4d9283e2043670daca7aa726a206f97,2020-02-14 13:34:00,799484.0,DRIVER,60026,P,2,2020,13:34:00
a6d33fcdc27ebe8b2351262a9499281425ffcc1305545ada68abd5c663340cbd8ca51f751d9099d66f9ec5204627f81ea4fc7358508705698c1a4cb84e35a7da,2020-02-14 09:00:00,799478.0,DRIVER,60659,P,2,2020,09:00:00
a6d33fcdc27ebe8b2351262a9499281425ffcc1305545ada68abd5c663340cbd8ca51f751d9099d66f9ec5204627f81ea4fc7358508705698c1a4cb84e35a7da,2020-02-14 09:00:00,799495.0,DRIVER,60659,P,2,2020,09:00:00
600a6a3c143dc00c2c4f053b90021b17ce52ab94118454491190f4c93c6e933e284052c1678bb260b7d84920343a2f5fb8639360cab76f8a4860f1c8c4303ca7,2020-02-14 13:40:00,799508.0,DRIVER,60620,P,2,2020,13:40:00
6a6b77cabfd599fe5a232ce1bdad522eb238bab31ecbe80a99c04c7484e4f541192c25b98e504353a7192a5288c6b840405b9363a518afe96130a9990d57d741,2020-02-14 11:00:00,799602.0,DRIVER,60620,P,2,2020,11:00:00
432c5bce4dc9df9f870df2c8b0c9f8b6acfe3af092390f880d81e0ce7a265a2305cd88427d49ba6332cd1d1f92b71e86e3add50602ebe6759fe9f983cb76b111,2020-02-14 14:50:00,799479.0,DRIVER,60644,P,2,2020,14:50:00
